8.000000000000000444e-01 8.000000000000000444e-01 5.756193438726978409e-15
8.000000000000000444e-01 8.148147999999999502e-01 2.301799715415226269e-14
8.000000000000000444e-01 8.296295999999999671e-01 7.898645601419427752e-14
8.000000000000000444e-01 8.444445000000000423e-01 2.396732158533706791e-13
8.000000000000000444e-01 8.592592000000000008e-01 6.646605072670403802e-13
8.000000000000000444e-01 8.740740999999999650e-01 1.726370306877618260e-12
8.000000000000000444e-01 8.888888999999999818e-01 4.282432185917685893e-12
8.000000000000000444e-01 9.037036999999999987e-01 1.027815856361224801e-11
8.000000000000000444e-01 9.185185000000000155e-01 2.404726132695484288e-11
8.000000000000000444e-01 9.333333000000000323e-01 5.501033715958042040e-11
8.000000000000000444e-01 9.481481000000000492e-01 1.232877576277843953e-10
8.000000000000000444e-01 9.629630000000000134e-01 2.692179072837119275e-10
8.000000000000000444e-01 9.777778000000000302e-01 5.693646647499313943e-10
8.000000000000000444e-01 9.925926000000000471e-01 1.152883086723097085e-09
8.000000000000000444e-01 1.007406999999999941e+00 2.203982248296763120e-09
8.000000000000000444e-01 1.022221999999999964e+00 3.920682857394148293e-09
8.000000000000000444e-01 1.037036999999999987e+00 6.422232745710768369e-09
8.000000000000000444e-01 1.051852000000000009e+00 9.580845424052703505e-09
8.000000000000000444e-01 1.066667000000000032e+00 1.299111726941212455e-08
8.000000000000000444e-01 1.081480999999999915e+00 1.601083750400795449e-08
8.000000000000000444e-01 1.096295999999999937e+00 1.809735575917726112e-08
8.000000000000000444e-01 1.111110999999999960e+00 1.893980585062199483e-08
8.000000000000000444e-01 1.125925999999999982e+00 1.862055051025357777e-08
8.000000000000000444e-01 1.140741000000000005e+00 1.747490474100417051e-08
8.000000000000000444e-01 1.155556000000000028e+00 1.589120540387933723e-08
8.000000000000000444e-01 1.170369999999999910e+00 1.422876808886682237e-08
8.000000000000000444e-01 1.185184999999999933e+00 1.272114840115469736e-08
8.000000000000000444e-01 1.199999999999999956e+00 1.149906625604562954e-08
8.148147999999999502e-01 8.000000000000000444e-01 1.673121932535682611e-14
8.148147999999999502e-01 8.148147999999999502e-01 6.584321560811977867e-14
8.148147999999999502e-01 8.296295999999999671e-01 2.243654947043606727e-13
8.148147999999999502e-01 8.444445000000000423e-01 6.838758497334939960e-13
8.148147999999999502e-01 8.592592000000000008e-01 1.921336650440030657e-12
8.148147999999999502e-01 8.740740999999999650e-01 5.103982492728594162e-12
8.148147999999999502e-01 8.888888999999999818e-01 1.302696077853735398e-11
8.148147999999999502e-01 9.037036999999999987e-01 3.226622817577703934e-11
8.148147999999999502e-01 9.185185000000000155e-01 7.798535993473134327e-11
8.148147999999999502e-01 9.333333000000000323e-01 1.841077374602204972e-10
8.148147999999999502e-01 9.481481000000000492e-01 4.236980756843542845e-10
8.148147999999999502e-01 9.629630000000000134e-01 9.462635420479176813e-10
8.148147999999999502e-01 9.777778000000000302e-01 2.033515028802502014e-09
8.148147999999999502e-01 9.925926000000000471e-01 4.150653687698414645e-09
8.148147999999999502e-01 1.007406999999999941e+00 7.938829426092190874e-09
8.148147999999999502e-01 1.022221999999999964e+00 1.403095327031561295e-08
8.148147999999999502e-01 1.037036999999999987e+00 2.262975960959669563e-08
8.148147999999999502e-01 1.051852000000000009e+00 3.304154922554128680e-08
8.148147999999999502e-01 1.066667000000000032e+00 4.354373507102561274e-08
8.148147999999999502e-01 1.081480999999999915e+00 5.200115016769060500e-08
8.148147999999999502e-01 1.096295999999999937e+00 5.669952520824558683e-08
8.148147999999999502e-01 1.111110999999999960e+00 5.712637031562189686e-08
8.148147999999999502e-01 1.125925999999999982e+00 5.404223318723145809e-08
8.148147999999999502e-01 1.140741000000000005e+00 4.880173360624617014e-08
8.148147999999999502e-01 1.155556000000000028e+00 4.278834861675408771e-08
8.148147999999999502e-01 1.170369999999999910e+00 3.699437362701073611e-08
